issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page,linkedin_url,society_organization_1,society_organization_2,society_organization_3,society_organization_link_1,society_organization_link_2,society_organization_link_3,twitter_url,wikidata_url
"[""1476-5640"", ""0954-3007""]",European journal of clinical nutrition,,https://www.nature.com/ejcn/authors-and-referees/gta,https://www.nature.com/ejcn/editors/editorial-board,,https://www.nature.com/ejcn/,,,,,,,,,https://www.wikidata.org/wiki/Q15756702
"[""1079-2724"", ""1573-8698""]",Journal of dynamical and control systems,,https://www.springer.com/journal/10883/submission-guidelines,https://www.springer.com/journal/10883/editors,,https://www.springer.com/journal/10883,,,,,,,,,https://www.wikidata.org/wiki/Q2025252
"[""1995-8196"", ""1006-4982""]",Transactions of Tianjin University,,https://www.springer.com/journal/12209/submission-guidelines,https://www.springer.com/journal/12209/editors,,https://www.springer.com/journal/12209,,Tianjin University,Academic Journal Publishing Center of Tianjin University,,http://www.tju.edu.cn/,http://journals.tju.edu.cn/,,,https://www.wikidata.org/wiki/Q15760204
"[""2366-0147"", ""2366-0139""]",Quality and user experience,,https://www.springer.com/journal/41233/submission-guidelines,https://www.springer.com/journal/41233/editors,,https://www.springer.com/journal/41233,,,,,,,,,https://www.wikidata.org/wiki/Q96731107
"[""0250-6335"", ""0973-7758""]",Journal of astrophysics and astronomy,,https://www.springer.com/journal/12036/submission-guidelines,https://www.springer.com/journal/12036/editors,,https://www.springer.com/journal/12036,,,,,,,,,https://www.wikidata.org/wiki/Q2151821
"[""1438-1435"", ""1070-3004""]",Emergency radiology,,https://www.springer.com/journal/10140/submission-guidelines,https://www.springer.com/journal/10140/editors,,https://www.springer.com/journal/10140,,,,,,,,,https://www.wikidata.org/wiki/Q27720813
"[""2157-846X""]",Nature biomedical engineering,,https://www.nature.com/natbiomedeng/info/gta,,,https://www.nature.com/natbiomedeng/,,,,,,,,,https://www.wikidata.org/wiki/Q96319649
"[""1869-1927"", ""1674-7348""]",Science China,"Science China Physics, Mechanics & Astronomy",https://www.springer.com/journal/11433/submission-guidelines,https://www.springer.com/journal/11433/editors,,https://www.springer.com/journal/11433,,,,,,,,,https://www.wikidata.org/wiki/Q1827291
"[""1078-8956"", ""1546-170X""]",Nature medicine,,,,,https://www.nature.com/nm/,,,,,,,,,https://www.wikidata.org/wiki/Q1633234
"[""1674-7291"", ""1869-1870""]",Science China,Science China Chemistry,https://www.springer.com/journal/11426/submission-guidelines,https://www.springer.com/journal/11426/editors,,https://www.springer.com/journal/11426,,,,,,,,,https://www.wikidata.org/wiki/Q29043819
"[""2059-7037""]",npj clean water,,https://www.nature.com/npjcleanwater/authors-and-referees,https://www.nature.com/npjcleanwater/about/editor,,https://www.nature.com/npjcleanwater/,,King Fahd University of Petroleum & Minerals,,,http://www.kfupm.edu.sa/,,,,https://www.wikidata.org/wiki/Q96719988
"[""0044-605X"", ""1751-0147""]",Acta veterinaria Scandinavica :,Acta veterinaria Scandinavica,https://actavetscand.biomedcentral.com/submission-guidelines,https://actavetscand.biomedcentral.com/about/editorial-board,,https://actavetscand.biomedcentral.com/,,,,,,,,,https://www.wikidata.org/wiki/Q15763576
"[""0023-6837"", ""1530-0307""]",Laboratory investigation,,,https://www.nature.com/labinvest/editors/editorial-board,,https://www.nature.com/labinvest/,,,,,,,,,https://www.wikidata.org/wiki/Q6467260
"[""1474-760X"", ""1474-7596""]",Genome biology,,https://genomebiology.biomedcentral.com/submission-guidelines,https://genomebiology.biomedcentral.com/about/editorial-board,https://www.facebook.com/GenomeBiology/,https://genomebiology.biomedcentral.com/,,,,,,,,https://twitter.com/genomebiology,https://www.wikidata.org/wiki/Q5533480
"[""1613-2238"", ""2198-1833"", ""0943-1853""]",Zeitschrift für Gesundheitswissenschaften,Journal of Public Health,https://www.springer.com/journal/10389/submission-guidelines,https://www.springer.com/journal/10389/editors,,https://www.springer.com/journal/10389,,,,,,,,,https://www.wikidata.org/wiki/Q15758479
"[""2397-3366""]",Nature astronomy,,,,,https://www.nature.com/natastron/,,,,,,,,,https://www.wikidata.org/wiki/Q46713190
"[""2251-6832"", ""2008-9163""]",International journal of energy and environmental engineering,,https://www.springer.com/journal/40095/submission-guidelines,https://www.springer.com/journal/40095/editors,,https://www.springer.com/journal/40095,,Islamic Azad University,,,http://www.intl.iau.ir,,,,https://www.wikidata.org/wiki/Q28807396
"[""1588-273X"", ""0133-3852""]",Analysis mathematica,,https://www.springer.com/journal/10476/submission-guidelines,https://www.springer.com/journal/10476/editors,,https://www.springer.com/journal/10476,,Akadémiai Kiadó Hungary,,,https://akjournals.com/view/journals/10476/10476-overview.xml?rskey=Kbf865&result=25,,,,https://www.wikidata.org/wiki/Q4033964
"[""2251-6581""]",Journal of diabetes and metabolic disorders,,https://www.springer.com/journal/40200/submission-guidelines,https://www.springer.com/journal/40200/editors,,https://www.springer.com/journal/40200,,,,,,,,,https://www.wikidata.org/wiki/Q27724561
"[""2042-0226"", ""1672-7681""]",Cellular & Molecular Immunology,,https://www.nature.com/cmi/authors-and-referees,https://www.nature.com/cmi/about/editors,,https://www.nature.com/cmi/,,Chinese Society of Immunology,University of Science and Technology of China,,http://english.csi.org.cn/,https://en.ustc.edu.cn/,,,https://www.wikidata.org/wiki/Q26842256
"[""0033-4533"", ""1420-9136"", ""0033-4553""]",Pure and applied geophysics,,https://www.springer.com/journal/24/submission-guidelines,https://www.springer.com/journal/24/editors,,https://www.springer.com/journal/24,,,,,,,,,https://www.wikidata.org/wiki/Q15752511
"[""0934-6694"", ""1439-0981""]",Operative Orthopädie und Traumatologie,,https://www.springer.com/journal/64/submission-guidelines,https://www.springer.com/journal/64/editors,,https://www.springer.com/journal/64,,,,,,,,,https://www.wikidata.org/wiki/Q27720996
"[""2005-4092"", ""1598-6446""]","International Journal of Control, Automation, and Systems",,https://www.springer.com/journal/12555/submission-guidelines,https://www.springer.com/journal/12555/editors,,https://www.springer.com/journal/12555,,Institute of Control Robotics and Systems,The Korean Institute of Electrical Engineers,,http://eng.icros.org/,http://eng.kiee.or.kr/,,https://twitter.com/ijacacs,https://www.wikidata.org/wiki/Q2552342
"[""2054-7617""]",BDJ team,,https://www.nature.com/bdjteam/authors-and-referees,https://www.nature.com/bdjteam/about-the-magazine/editors,https://www.facebook.com/bdjteam/,https://www.nature.com/bdjteam/,,British Dental Association,,,http://www.bda.org/,,,https://mobile.twitter.com/Editorkate2,https://www.wikidata.org/wiki/Q19596026
"[""1865-1550"", ""1865-1569""]",Oral and maxillofacial surgery,,https://www.springer.com/journal/10006/submission-guidelines,https://www.springer.com/journal/10006/editors,https://www.facebook.com/OandMSurgery/,https://www.springer.com/journal/10006,,"Mund-, Kiefer- und Gesichtschirurgie",,,https://www.dgmkg.com/,,,,https://www.wikidata.org/wiki/Q27721906
"[""2055-7124"", ""1226-4601""]",Biomaterials Research,,https://biomaterialsres.biomedcentral.com/submission-guidelines,https://biomaterialsres.biomedcentral.com/about/editorial-board,,https://biomaterialsres.biomedcentral.com/,,,,,,,,,https://www.wikidata.org/wiki/Q27726419
"[""1432-2285"", ""0931-1890""]",Trees (Berlin. Print),Trees,https://www.springer.com/journal/468/submission-guidelines,https://www.springer.com/journal/468/editors,,https://www.springer.com/journal/468,,,,,,,,,https://www.wikidata.org/wiki/Q15755136
"[""1432-1416"", ""0303-6812""]",Journal of mathematical biology,,https://www.springer.com/journal/285/submission-guidelines,https://www.springer.com/journal/285/editors,,https://www.springer.com/journal/285,,,,,,,,,https://www.wikidata.org/wiki/Q2093109
"[""2193-8407""]",Journal of homotopy and related structures,,https://www.springer.com/journal/40062/submission-guidelines,https://www.springer.com/journal/40062/editors,,https://www.springer.com/journal/40062,,,,,,,,,https://www.wikidata.org/wiki/Q15428801
"[""2363-8419"", ""2363-8427""]",Geomechanics and geophysics for geo-energy and geo-resources,,https://www.springer.com/journal/40948/submission-guidelines,https://www.springer.com/journal/40948/editors,,https://www.springer.com/journal/40948,,,,,,,,,https://www.wikidata.org/wiki/Q96328530
"[""0104-6632"", ""1678-4383""]",Brazilian Journal of Chemical Engineering,,https://www.springer.com/journal/43153/submission-guidelines,https://www.springer.com/journal/43153/editors,,https://www.springer.com/journal/43153,,,,,,,,,https://www.wikidata.org/wiki/Q15760722
"[""1573-1472"", ""0006-8314""]",Boundary - layer meteorology,,https://www.springer.com/journal/10546/submission-guidelines,https://www.springer.com/journal/10546/editors,,https://www.springer.com/journal/10546,,,,,,,,,https://www.wikidata.org/wiki/Q4949906
"[""1572-994X"", ""0920-8569""]",Virus genes,,https://www.springer.com/journal/11262/submission-guidelines,https://www.springer.com/journal/11262/editors,,https://www.springer.com/journal/11262,,,,,,,,,https://www.wikidata.org/wiki/Q15749213
"[""2730-7719""]",Discover Energy,,https://www.springer.com/journal/43937/submission-guidelines,https://www.springer.com/journal/43937/editors,,https://www.springer.com/journal/43937,,,,,,,,,
"[""1755-3180""]",Nature India,,,,,https://www.natureasia.com/en/nindia/authors,,,,,,,,,https://www.wikidata.org/wiki/Q2108418
"[""2730-664X""]",Communications medicine,,https://www.nature.com/commsmed/submit,https://www.nature.com/commsmed/about/editorial-board,,https://www.nature.com/commsmed/,,,,,,,,https://twitter.com/commsmedicine,
"[""0037-1912"", ""1432-2137""]",Semigroup forum,,https://www.springer.com/journal/233/submission-guidelines,https://www.springer.com/journal/233/editors,,https://www.springer.com/journal/233,,,,,,,,,https://www.wikidata.org/wiki/Q3478426
"[""2730-7794"", ""2730-7808""]",Advances in Computational Intelligence,,https://www.springer.com/journal/43674/submission-guidelines,https://www.springer.com/journal/43674/editors,,https://www.springer.com/journal/43674,,,,,,,,,https://www.wikidata.org/wiki/Q56557920
"[""2055-7434"", ""2096-1030""]",Microsystems & nanoengineering,,https://www.nature.com/micronano/authors-and-referees,https://www.nature.com/micronano/about/editorial-board,,https://www.nature.com/micronano/,,"Aerospace Information Research Institute, Chinese Academy of Sciences",,,http://english.ie.cas.cn/,,,,https://www.wikidata.org/wiki/Q50815283
"[""2251-7235"", ""2251-7227""]",Journal of theoretical and applied physics,,,,,https://link.springer.com/journal/40094/volumes-and-issues,,,,,,,,,https://www.wikidata.org/wiki/Q50811014
"[""0975-0320"", ""0030-3887""]",Opsearch,,https://www.springer.com/journal/12597/submission-guidelines,https://www.springer.com/journal/12597/editors,,https://www.springer.com/journal/12597,,Operational Research Society of India,,,http://www.orsi.in/,,,,https://www.wikidata.org/wiki/Q15751465
"[""2005-2863"", ""1226-3192"", ""1876-4231""]",Journal of the Korean Statistical Society,,https://www.springer.com/journal/42952/submission-guidelines,https://www.springer.com/journal/42952/editors,,https://www.springer.com/journal/42952,,Korean Statistical Society,,,https://www.kss.or.kr/english/en_main.htm,,,,https://www.wikidata.org/wiki/Q15760217
"[""1432-881X"", ""1432-2234""]",Theoretical Chemistry Accounts,,https://www.springer.com/journal/214/submission-guidelines,https://www.springer.com/journal/214/editors,,https://www.springer.com/journal/214,,,,,,,,,https://www.wikidata.org/wiki/Q3523765
"[""0748-4518"", ""1573-7799""]",Journal of quantitative criminology,,https://www.springer.com/journal/10940/submission-guidelines,https://www.springer.com/journal/10940/editors,,https://www.springer.com/journal/10940,,,,,,,,,https://www.wikidata.org/wiki/Q15767040
"[""2373-8065""]",NPJ microgravity,,,,,https://www.nature.com/npjmgrav/,,,,,,,,,https://www.wikidata.org/wiki/Q50817217
"[""2167-6275"", ""1523-3855""]",Current anesthesiology reports,,https://www.springer.com/journal/40140/submission-guidelines,https://www.springer.com/journal/40140/editors,,https://www.springer.com/journal/40140,,,,,,,,,https://www.wikidata.org/wiki/Q26842367
"[""1479-1889"", ""1363-3589""]",Corporate reputation review,,https://www.palgrave.com/gp/journal/41299/authors/submission,https://www.palgrave.com/gp/journal/41299/about/editorial-board,,https://www.palgrave.com/gp/journal/41299,https://www.linkedin.com/company/corporate-reputation-review/,,,,,,,,https://www.wikidata.org/wiki/Q15752505
"[""1867-0334"", ""1867-0342""]",Food and environmental virology,,https://www.springer.com/journal/12560/submission-guidelines,https://www.springer.com/journal/12560/editors,,https://www.springer.com/journal/12560,,,,,,,,,https://www.wikidata.org/wiki/Q26853961
"[""2522-5960"", ""2522-5979""]",Sales excellence,,,https://www.springer.com/journal/35141/editors,,https://www.springer.com/journal/35141/,,,,,,,,,https://www.wikidata.org/wiki/Q96727215
"[""0949-2321"", ""2047-783X""]",European journal of medical research,,https://eurjmedres.biomedcentral.com/submission-guidelines,https://eurjmedres.biomedcentral.com/about/editorial-board,,https://eurjmedres.biomedcentral.com/,,,,,,,,,https://www.wikidata.org/wiki/Q5412732
"[""1751-7362"", ""1751-7370""]",The ISME journal,,https://www.nature.com/ismej/authors-and-referees,https://www.nature.com/ismej/editors,https://www.facebook.com/isme.ismejournal/,https://www.nature.com/ismej/,,ISME,,,https://www.isme-microbes.org/,,,https://twitter.com/ismejournal,https://www.wikidata.org/wiki/Q7741240
"[""2212-9790"", ""1872-7859""]",MAST,Maritime Studies,https://www.springer.com/journal/40152/submission-guidelines,https://www.springer.com/journal/40152/editors,,https://www.springer.com/journal/40152,,,,,,,,,https://www.wikidata.org/wiki/Q50810894
"[""2157-9024""]",Oncogenesis,,https://www.nature.com/oncsis/authors-and-referees,https://www.nature.com/oncsis/editors,,https://www.nature.com/oncsis/,,,,,,,,,https://www.wikidata.org/wiki/Q27724395
"[""1916-0216"", ""1916-0208""]",Journal of otolaryngology-head and neck surgery,,https://journalotohns.biomedcentral.com/submission-guidelines,https://journalotohns.biomedcentral.com/about/editorial-board,,https://journalotohns.biomedcentral.com/,,,,,,,,,https://www.wikidata.org/wiki/Q14633040
"[""0340-4285"", ""1572-901X""]",Transition metal chemistry (Weinheim),Transition metal chemistry,https://www.springer.com/journal/11243/submission-guidelines,https://www.springer.com/journal/11243/editors,,https://www.springer.com/journal/11243,,,,,,,,,https://www.wikidata.org/wiki/Q15753795
"[""1759-507X"", ""1759-5061""]",Nature reviews,Nature Reviews Nephrology,,,,https://www.nature.com/nrneph/,,,,,,,,,https://www.wikidata.org/wiki/Q2079275
"[""2373-8529"", ""1934-4554""]",Financial markets and portfolio management,,https://www.springer.com/journal/11408/submission-guidelines,https://www.springer.com/journal/11408/editors,,https://www.springer.com/journal/11408,,,,,,,,,https://www.wikidata.org/wiki/Q1416192
"[""1559-0631"", ""1559-064X""]",Journal of exposure science & environmental epidemiology,,https://www.nature.com/jes/authors-and-referees/gta,https://www.nature.com/jes/editors/editorial-board,,https://www.nature.com/jes/,,,,,,,,,https://www.wikidata.org/wiki/Q15716699
"[""2110-5820""]",Annals of intensive care,,https://annalsofintensivecare.springeropen.com/submission-guidelines,https://annalsofintensivecare.springeropen.com/about/editorial-board,,https://annalsofintensivecare.springeropen.com/,,FICS,,,http://www.srlf.org/en/home/,,,,https://www.wikidata.org/wiki/Q18712109
"[""1936-976X"", ""1936-9751""]",Food analytical methods,,https://www.springer.com/journal/12161/submission-guidelines,https://www.springer.com/journal/12161/editors,,https://www.springer.com/journal/12161,,,,,,,,,https://www.wikidata.org/wiki/Q15817013
"[""0921-9668"", ""1573-9104""]",Plant foods for human nutrition,,https://www.springer.com/journal/11130/submission-guidelines,https://www.springer.com/journal/11130/editors,,https://www.springer.com/journal/11130,,,,,,,,,https://www.wikidata.org/wiki/Q3391507
"[""1474-1776"", ""1474-1784""]",Nature reviews,Nature Reviews Drug Discovery,,,,https://www.nature.com/nrd/,,,,,,,,,https://www.wikidata.org/wiki/Q45998
"[""2041-7136""]",Pastoralism,,https://pastoralismjournal.springeropen.com/submission-guidelines,https://pastoralismjournal.springeropen.com/about/editorial-board,,https://pastoralismjournal.springeropen.com/,,,,,,,,,https://www.wikidata.org/wiki/Q27725523
"[""1673-565X"", ""1862-1775""]",Journal of Zhejiang University,,https://www.springer.com/journal/11582/submission-guidelines,https://www.springer.com/journal/11582/editors,,https://www.springer.com/journal/11582,,,,,,,,,https://www.wikidata.org/wiki/Q15762056
"[""2199-241X"", ""2199-2401""]",Mammal research,,https://www.springer.com/journal/13364/submission-guidelines,https://www.springer.com/journal/13364/editors,,https://www.springer.com/journal/13364,,Mammal Research Institute of the Polish Academy of Sciences,,,https://ibs.bialowieza.pl/en/,,,https://twitter.com/mammres,https://www.wikidata.org/wiki/Q27726750
"[""2193-9616""]",In silico pharmacology,,https://www.springer.com/journal/40203/submission-guidelines,https://www.springer.com/journal/40203/editors,,https://www.springer.com/journal/40203,,,,,,,,,https://www.wikidata.org/wiki/Q27725327
"[""1063-7710"", ""1562-6865""]",Acoustical physics,,https://www.springer.com/journal/11441/submission-guidelines,https://www.springer.com/journal/11441/editors,,https://www.springer.com/journal/11441,,Russian Academy of Sciences,,,http://www.ras.ru/indexeng.html,,,,https://www.wikidata.org/wiki/Q4060253
"[""1088-0763"", ""1543-3390""]",Journal for the psychoanalysis of culture & society,,https://muse.jhu.edu/journal/222/doc/guidelines.html,https://muse.jhu.edu/issue/2843/doc/editorial.html#toc_header,,https://muse.jhu.edu/journal/222,,,,,,,,,https://www.wikidata.org/wiki/Q101177052
"[""0301-0422"", ""2107-6952""]",Public health reviews,,,,,https://publichealthreviews.biomedcentral.com/,,,,,,,,,https://www.wikidata.org/wiki/Q27712833
"[""1476-5365"", ""0268-3369""]",Bone marrow transplantation,,https://www.nature.com/bmt/authors-and-referees,https://www.nature.com/bmt/editors,,https://www.nature.com/bmt/,,European Society of Bone and Marrow Transplantation,,,https://www.ebmt.org/,,,https://twitter.com/bmtjournal,https://www.wikidata.org/wiki/Q4941523
"[""1365-2540"", ""0018-067X""]",Heredity,,https://www.nature.com/hdy/authors-and-referees/gta,,,https://www.nature.com/hdy/,,,,,,,,,https://www.wikidata.org/wiki/Q2261546
"[""2210-464X"", ""2210-4690""]",Journal of remanufacturing,,https://www.springer.com/journal/13243/submission-guidelines,https://www.springer.com/journal/13243/editors,,https://www.springer.com/journal/13243,,,,,,,,,https://www.wikidata.org/wiki/Q73900921
"[""1476-4660"", ""1476-1122""]",Nature materials,,,,,https://www.nature.com/nmat/,,,,,,,,,https://www.wikidata.org/wiki/Q1998645
"[""2198-994X""]","Renewables: wind, water, and solar",,https://jrenewables.springeropen.com/submission-guidelines,https://jrenewables.springeropen.com/about/editorial-board,,https://jrenewables.springeropen.com/,,,,,,,,,https://www.wikidata.org/wiki/Q50816160
"[""2059-0105""]",npj vaccines,,https://www.nature.com/npjvaccines/authors-and-referees,https://www.nature.com/npjvaccines/about/editors,,https://www.nature.com/npjvaccines/,,,,,,,,,https://www.wikidata.org/wiki/Q30275609
"[""1999-3110"", ""1817-406X""]",Botanical studies,,https://as-botanicalstudies.springeropen.com/submission-guidelines,https://as-botanicalstudies.springeropen.com/about/editorial-board,,https://as-botanicalstudies.springeropen.com/,,,,,,,,,https://www.wikidata.org/wiki/Q15750126
"[""0929-1903"", ""1476-5500""]",Cancer gene therapy,,https://www.nature.com/cgt/authors-and-referees,https://www.nature.com/cgt/editors,,https://www.nature.com/cgt/,,,,,,,,https://twitter.com/cgtnature,https://www.wikidata.org/wiki/Q15763088
"[""2524-5600"", ""2524-5619""]",Mechanics of Soft Materials,,https://www.springer.com/journal/42558/submission-guidelines,https://www.springer.com/journal/42558/editors,,https://www.springer.com/journal/42558,,,,,,,,,https://www.wikidata.org/wiki/Q96728232
"[""1759-4766"", ""1759-4758""]",Nature reviews,Nature Reviews Neurology,,,,https://www.nature.com/nrneurol/,,,,,,,,,https://www.wikidata.org/wiki/Q2079285
"[""0307-0565"", ""1476-5497""]",International journal of obesity,,https://www.nature.com/ijo/authors-and-referees/gta,https://www.nature.com/ijo/editors/editorial-board,,https://www.nature.com/ijo/,,,,,,,,,https://www.wikidata.org/wiki/Q6051519
"[""2058-6124""]",Spinal cord series and cases,,https://www.nature.com/scsandc/authors-and-referees,https://www.nature.com/scsandc/editors,https://www.facebook.com/SCSCNature/,https://www.nature.com/scsandc/,,International Spinal Cord Society,,,https://www.iscos.org.uk/,,,https://twitter.com/spinalcord_scsc,https://www.wikidata.org/wiki/Q27727366
"[""1933-0219"", ""1935-3456""]",Mucosal immunology,,,,,https://www.nature.com/mi/,,,,,,,,,https://www.wikidata.org/wiki/Q15817743
"[""2056-7936""]",npj science of learning,,,,,https://www.nature.com/npjscilearn/,,,,,,,,,https://www.wikidata.org/wiki/Q27727594
"[""1476-4679"", ""1465-7392""]",Nature cell biology,,,,,https://www.nature.com/ncb/,,,,,,,,,https://www.wikidata.org/wiki/Q1574111
"[""1178-1661"", ""1178-1653""]",The patient,The Patient - Patient-Centered Outcomes Research,https://www.springer.com/journal/40271/submission-guidelines,https://www.springer.com/journal/40271/editors,,https://www.springer.com/journal/40271,,International Academy of Health Preference Research,,,http://iahpr.org/,,,,https://www.wikidata.org/wiki/Q7756344
"[""2522-5812""]",Nature metabolism,,https://www.nature.com/natmetab/for-authors,https://www.nature.com/natmetab/about/editors,,https://www.nature.com/natmetab/,,,,,,,,https://twitter.com/natmetabolism,https://www.wikidata.org/wiki/Q96320741
"[""2008-9244"", ""2193-8865""]",Journal of nanostructure in chemistry,,https://www.springer.com/journal/40097/submission-guidelines,https://www.springer.com/journal/40097/editors,,https://www.springer.com/journal/40097,,Islamic Azad University,,,http://www.intl.iau.ir,,,,https://www.wikidata.org/wiki/Q27727503
"[""2314-8535"", ""2314-8543""]",Beni-Seuf University Journal of Basic and Applied Sciences (Print),Beni-Seuf University Journal of Basic and Applied Sciences,https://bjbas.springeropen.com/submission-guidelines,https://bjbas.springeropen.com/about/editorial-board,,https://bjbas.springeropen.com/,,Beni-Suef University.,,,http://www.bsu.edu.eg/home.aspx?lang=en,,,,https://www.wikidata.org/wiki/Q96695592
"[""2730-7999""]",Nature Italy,,,,,https://www.nature.com/natitaly,,,,,,,,,
"[""1529-2908"", ""1529-2916""]",Nature immunology,,,,,https://www.nature.com/ni/,,,,,,,,,https://www.wikidata.org/wiki/Q1071725
"[""2008-9295"", ""2228-5326""]",International nano letters,,https://www.springer.com/journal/40089/submission-guidelines,https://www.springer.com/journal/40089/editors,,https://www.springer.com/journal/40089,,Islamic Azad University,,,http://www.intl.iau.ir,,,,https://www.wikidata.org/wiki/Q27725373
"[""1384-5748"", ""1740-3898""]",International politics,,https://www.palgrave.com/gp/journal/41311/authors/submission,https://www.palgrave.com/gp/journal/41311/about/editorial-board,,https://www.palgrave.com/us/journal/41311,,,,,,,,https://twitter.com/ip_palgrave,https://www.wikidata.org/wiki/Q15755402
"[""2054-345X""]",Human genome variation,,https://www.nature.com/hgv/authors-and-referees,https://www.nature.com/hgv/about/editorial-board,,https://www.nature.com/hgv/,,Zhejiang University,Zhejiang University Press,,http://www.zju.edu.cn/,http://www.zjujournals.com,,,https://www.wikidata.org/wiki/Q27726811
"[""2193-9764"", ""2193-9772""]",Integrating materials and manufacturing innovation,,https://www.springer.com/journal/40192/submission-guidelines,https://www.springer.com/journal/40192/editors,,https://www.springer.com/journal/40192,,"The Minerals, Metals & Materials Society (TMS)",,,https://www.springer.com/journal/40192/updates/17302370,,,,https://www.wikidata.org/wiki/Q73378801
"[""2397-768X""]",npj precision oncology,,,,,https://www.nature.com/npjprecisiononcology/,,,,,,,,,https://www.wikidata.org/wiki/Q50817392
"[""2199-7454"", ""2199-7446""]",Journal of dynamic behavior of materials,,https://www.springer.com/journal/40870/submission-guidelines,https://www.springer.com/journal/40870/editors,,https://www.springer.com/journal/40870,,,,,,,,,https://www.wikidata.org/wiki/Q96327742
"[""2522-5820""]",Nature reviews physics,,https://www.nature.com/natrevphys/for-authors,https://www.nature.com/natrevphys/about/editors,,https://www.nature.com/natrevphys/,,,,,,,,https://twitter.com/natrevphys,https://www.wikidata.org/wiki/Q96717810
"[""2399-3669""]",Communications chemistry,,https://www.nature.com/commschem/submit/guide-to-authors,https://www.nature.com/commschem/about/editorial-board,,https://www.nature.com/commschem/,,,,,,,,,https://www.wikidata.org/wiki/Q62024286
"[""1555-6190"", ""0031-918X""]",The Physics of metals and metallography,,https://www.springer.com/journal/11508/submission-guidelines,https://www.springer.com/journal/11508/editors,,https://www.springer.com/journal/11508,,,,,,,,,https://www.wikidata.org/wiki/Q15757708
