issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page,linkedin_url,society_organization_1,society_organization_2,society_organization_3,society_organization_link_1,society_organization_link_2,society_organization_link_3,twitter_url,wikidata_url
"[""2056-5968""]",Cell discovery,,,https://www.nature.com/celldisc/about/editorial-board,,https://www.nature.com/celldisc/,,,,,,,,,https://www.wikidata.org/wiki/Q27726611
"[""1432-0517"", ""0949-1775""]",Accreditation and quality assurance,,https://www.springer.com/journal/769/submission-guidelines,https://www.springer.com/journal/769/editors,,https://www.springer.com/journal/769,,,,,,,,,https://www.wikidata.org/wiki/Q15753197
"[""1530-0447"", ""0031-3998""]",Pediatric research,,https://www.nature.com/pr/authors-and-referees,https://www.nature.com/pr/about/editors,,https://www.nature.com/pr/,,American Pediatric Society,European Society for Paediatric Research,Society for Pediatric Research,https://www.aps1888.org/,https://www.espr.eu/,https://www.societyforpediatricresearch.org/,https://twitter.com/ped_research,https://www.wikidata.org/wiki/Q7159215
"[""2241-5793"", ""1790-045X""]",Journal of Biological Research,,https://jbiolres.biomedcentral.com/submission-guidelines,https://jbiolres.biomedcentral.com/about/editorial-board,,https://jbiolres.biomedcentral.com/,,Aristotle University of Thessaloniki,,,https://www.auth.gr/en/uni,,,,https://www.wikidata.org/wiki/Q26842888
"[""1476-5594"", ""0950-9232""]",Oncogene,,https://www.nature.com/onc/authors-and-referees,https://www.nature.com/onc/editors,,https://www.nature.com/onc/,,,,,,,,https://twitter.com/oncogenejournal,https://www.wikidata.org/wiki/Q1568657
"[""2524-7972"", ""2524-7867""]",Biochar,,https://www.springer.com/journal/42773/submission-guidelines,https://www.springer.com/journal/42773/editors,,https://link.springer.com/journal/42773,,,,,,,,,https://www.wikidata.org/wiki/Q96695975
"[""1434-5161"", ""1435-232X""]",Journal of human genetics (Print),Journal of human genetics,https://www.wikidata.org/wiki/Q6295302,https://www.nature.com/jhg/editors/editorial-board,,https://www.nature.com/jhg/,,,,,,,,,
"[""1687-6180"", ""1687-6172""]",EURASIP Journal on Advances in Signal Processing (Print),EURASIP Journal on Advances in Signal Processing,https://asp-eurasipjournals.springeropen.com/submission-guidelines,https://asp-eurasipjournals.springeropen.com/about/editorial-board,,https://asp-eurasipjournals.springeropen.com/,,European Association for Signal Processing,,,https://www.eurasip.org/,,,,https://www.wikidata.org/wiki/Q5324552
"[""2046-2174"", ""2046-2166""]",International journal of obesity supplements,,,,,https://www.nature.com/ijosup/,,,,,,,,,https://www.wikidata.org/wiki/Q26841880
"[""1824-7288"", ""1720-8424""]",The Italian Journal of Pediatrics,,https://ijponline.biomedcentral.com/submission-guidelines,https://ijponline.biomedcentral.com/about/editorial-board,,https://ijponline.biomedcentral.com/,,,,,,,,,https://www.wikidata.org/wiki/Q27719514
"[""1470-269X"", ""1473-1150""]",Pharmacogenomics journal (Print),The Pharmacogenomics Journal,https://www.nature.com/tpj/authors-and-referees,https://www.nature.com/tpj/editors,,https://www.nature.com/tpj/,,,,,,,,,https://www.wikidata.org/wiki/Q10534704
"[""2049-1891"", ""1674-9782""]",Journal of Animal Science and Biotechnology,,https://jasbsci.biomedcentral.com/submission-guidelines,https://jasbsci.biomedcentral.com/about/editorial-board,,https://jasbsci.biomedcentral.com/,,,,,,,,,https://www.wikidata.org/wiki/Q26842712
"[""2058-8437""]",Nature reviews,Nature reviews. Materials,,,,https://www.nature.com/natrevmats/,,,,,,,,,https://www.wikidata.org/wiki/Q27727653
"[""2309-4710"", ""0218-2203""]",AAPPS bulletin,,https://www.springer.com/journal/43673/submission-guidelines,https://www.springer.com/journal/43673/editors,,https://www.springer.com/journal/43673,,Association of Asia Pacific Physical Societies,,,http://www.aapps.org/,,,,https://www.wikidata.org/wiki/Q73378251
"[""2049-3169"", ""1674-2818""]",International Journal of Oral Science,,,https://www.nature.com/ijos/about/editorial-board,,https://www.nature.com/ijos/,,,,,,,,,https://www.wikidata.org/wiki/Q15724662
"[""2662-8643""]",eLight,,https://elight.springeropen.com/submission-guidelines,https://elight.springeropen.com/about/editorial-board,,https://elight.springeropen.com/,,,,,,,,,
"[""2090-4762"", ""0378-603X""]",The Egyptian Journal of Radiology and Nuclear Medicine (Print),The Egyptian Journal of Radiology and Nuclear Medicine,https://ejrnm.springeropen.com/submission-guidelines,https://ejrnm.springeropen.com/about/editorial-board,,https://ejrnm.springeropen.com/,,,,,,,,,https://www.wikidata.org/wiki/Q50478512
"[""1897-4287"", ""1731-2302""]",Hereditary Cancer in Clinical Practice,,https://hccpjournal.biomedcentral.com/submission-guidelines,,,https://link.springer.com/journal/13053/volumes-and-issues,,,,,,,,,https://www.wikidata.org/wiki/Q1843481
"[""2396-8370""]",npj science of food,,,,,https://www.nature.com/npjscifood/,,,,,,,,,https://www.wikidata.org/wiki/Q50817369
"[""2296-9020"", ""2296-9039""]",Journal of elliptic and parabolic equations,,https://www.springer.com/journal/41808/submission-guidelines,https://www.springer.com/journal/41808/editors,,https://www.springer.com/journal/41808,,,,,,,,,https://www.wikidata.org/wiki/Q96714075
"[""2058-7716""]",Cell death discovery,,https://www.nature.com/cddiscovery/authors-and-referees/gta,https://www.nature.com/cddiscovery/editors/editorial-board,,https://www.nature.com/cddiscovery/,,,,,,,,,https://www.wikidata.org/wiki/Q27726740
"[""1092-8472"", ""1534-309X""]",Current treatment options in gastroenterology,,https://www.springer.com/journal/11938/submission-guidelines,https://www.springer.com/journal/11938/editors,,https://www.springer.com/journal/11938,,,,,,,,,https://www.wikidata.org/wiki/Q27714745
"[""1432-1858"", ""0946-7076""]",Microsystem technologies,,https://www.springer.com/journal/542/submission-guidelines,https://www.springer.com/journal/542/editors,,https://www.springer.com/journal/542,,,,,,,,,https://www.wikidata.org/wiki/Q2213041
"[""2397-3722""]",npj climate and atmospheric science,,,,,https://www.nature.com/npjclimatsci/,,,,,,,,,https://www.wikidata.org/wiki/Q96321060
"[""0020-3157"", ""1572-9052""]",Annals of the Institute of Statistical Mathematics,,https://www.springer.com/journal/10463/submission-guidelines,https://www.springer.com/journal/10463/editors,,https://www.springer.com/journal/10463,,,,,,,,,https://www.wikidata.org/wiki/Q15765613
"[""2399-3642""]",Communications biology,,https://www.nature.com/commsbio/submit/guide-to-authors,https://www.nature.com/commsbio/about/editorial-board,,https://www.nature.com/commsbio/,,,,,,,,,https://www.wikidata.org/wiki/Q60029756
"[""2192-8665"", ""0170-6659""]",Die Bankfachklasse,Bankfachklasse,,https://www.springer.com/journal/35139/editors,,https://www.springer.com/journal/35139,,,,,,,,,https://www.wikidata.org/wiki/Q96706948
"[""1573-1111"", ""1388-3127""]",Journal of inclusion phenomena and macrocyclic chemistry,,https://www.springer.com/journal/10847/submission-guidelines,https://www.springer.com/journal/10847/editors,,https://www.springer.com/journal/10847,,,,,,,,,https://www.wikidata.org/wiki/Q15756162
"[""0032-3896"", ""1349-0540""]",Polymer journal,,,https://www.nature.com/pj/editors/editorial-board,,https://www.nature.com/pj/,,,,,,,,,https://www.wikidata.org/wiki/Q3907754
"[""0884-2914"", ""1091-8876"", ""0884-1616"", ""1092-8928"", ""2044-5326""]",Pratt's guide to venture capital sources,Journal of Materials Research,https://www.springer.com/journal/43578/submission-guidelines,https://www.springer.com/journal/43578/editors,,https://www.springer.com/journal/43578,,,,,,,,,https://www.wikidata.org/wiki/Q15760559
"[""1755-4330"", ""1755-4349""]",Nature chemistry,,,,,https://www.nature.com/nchem/,,,,,,,,,https://www.wikidata.org/wiki/Q2107904
"[""2730-9878""]",Nature Africa,,,,,https://www.nature.com/natafrica/,,,,,,,,,
"[""2056-807X""]",BDJ open,,https://www.nature.com/bdjopen/authors-and-referees,https://www.nature.com/bdjopen/about/editors,,https://www.nature.com/bdjopen/,,British Dental Association,,,http://www.bda.org/,,,,https://www.wikidata.org/wiki/Q73378399
"[""2234-1757"", ""2234-1749""]",Fisheries and aquatic sciences (Print),Fisheries and aquatic sciences,,,,https://fas.biomedcentral.com/,,,,,,,,,https://www.wikidata.org/wiki/Q27726864
"[""0893-133X"", ""1740-634X""]",Neuropsychopharmacology,,,https://www.nature.com/npp/editors/editorial-board,,https://www.nature.com/npp/,,,,,,,,,https://www.wikidata.org/wiki/Q2261280
"[""2730-9401""]",Molecular Horticulture,,https://molhort.biomedcentral.com/submission-guidelines,https://molhort.biomedcentral.com/about/editorial-board,,https://molhort.biomedcentral.com/,,,,,,,,,
"[""2662-4435""]",Communications earth & environment,,https://www.nature.com/commsenv/submit/guide-to-authors,https://www.nature.com/commsenv/about/editorial-board,,https://www.nature.com/commsenv/,,,,,,,,,
"[""0016-6987"", ""2035-5556""]",Genus,,https://genus.springeropen.com/submission-guidelines,https://genus.springeropen.com/about/editorial-board,,https://genus.springeropen.com/,,,,,,,,,https://www.wikidata.org/wiki/Q15757459
"[""2045-2322""]",Scientific reports,,,https://www.nature.com/srep/about/editors,,https://www.nature.com/srep/,,,,,,,,,https://www.wikidata.org/wiki/Q2261792
"[""1572-980X"", ""1568-7767""]",Phytochemistry reviews,,https://www.springer.com/journal/11101/submission-guidelines,https://www.springer.com/journal/11101/editors,,https://www.springer.com/journal/11101,,The Phytochemical Society of Europe,The Phytochemical Society of North America,,http://www.phytochemicalsociety.org/,http://psna-online.org/,,,https://www.wikidata.org/wiki/Q2358533
"[""1552-4450"", ""1552-4469""]",Nature chemical biology,,,,,https://www.nature.com/nchembio/,,,,,,,,,https://www.wikidata.org/wiki/Q904026
"[""2056-4805"", ""2056-4813""]",BDJ student,,,,,https://www.nature.com/bdjstudent/,,,,,,,,,https://www.wikidata.org/wiki/Q96695446
"[""2288-8586"", ""2288-8101""]",Maxillofacial Plastic and Reconstructive Surgery,,https://jkamprs.springeropen.com/submission-guidelines,https://jkamprs.springeropen.com/about/editorial-board,,https://jkamprs.springeropen.com/,,Korean Association of Maxillofacial Plastic and Reconstructive Surgery,"Japanese Society of Jaw Deformities,  Taiwan Association of Oral and Maxillofacial Surgeons",Iranian Association of Oral and Maxillofacial Surgeons,http://eng.kamprs.or.kr/,https://www.aoms.org.tw/taoms/home.aspx,http://soms.ir/en,,https://www.wikidata.org/wiki/Q27725997
"[""2095-5545"", ""2047-7538""]","Light, science & applications",,,https://www.nature.com/lsa/about/editorial-board,,https://www.nature.com/lsa/,,,,,,,,,https://www.wikidata.org/wiki/Q29310572
"[""2364-4176"", ""2364-4184""]",Innovative infrastructure solutions,,,https://www.springer.com/journal/41062/editors,,https://www.springer.com/journal/41062,,,,,,,,,https://www.wikidata.org/wiki/Q96331618
"[""1548-7105"", ""1548-7091""]",Nature methods,,,,,https://www.nature.com/nmeth/,,,,,,,,,https://www.wikidata.org/wiki/Q680640
"[""1934-936X"", ""1063-455X""]",Journal of water chemistry and technology,,https://www.springer.com/journal/11962/submission-guidelines,https://www.springer.com/journal/11962/editors,,https://www.springer.com/journal/11962,,,,,,,,,https://www.wikidata.org/wiki/Q15764943
"[""2055-5008""]",npj biofilms and microbiomes,,https://www.nature.com/npjbiofilms/authors-and-referees,https://www.nature.com/npjbiofilms/about/editors,,https://www.nature.com/npjbiofilms/,,Singapore Centre for Environmental Life Sciences Engineering,,,http://www.scelse.sg/,,,,https://www.wikidata.org/wiki/Q27726807
"[""2522-8552"", ""2096-5524""]",Bio-design and manufacturing,,https://www.springer.com/journal/42242/submission-guidelines,https://www.springer.com/journal/42242/editors,,https://www.springer.com/journal/42242,,Zhejiang University,Zhejiang University Press,,http://www.zju.edu.cn/,http://www.zjujournals.com,,,https://www.wikidata.org/wiki/Q96320660
"[""0950-222X"", ""1476-5454""]",Eye,,https://www.nature.com/eye/authors-and-referees/gta,,,https://www.nature.com/eye/,,,,,,,,,https://www.wikidata.org/wiki/Q10278937
"[""1880-9693"", ""1880-8190""]",Inflammation and regeneration,,https://inflammregen.biomedcentral.com/submission-guidelines,https://inflammregen.biomedcentral.com/about/editorial-board,,https://inflammregen.biomedcentral.com/,,Japanese Society of Inflammation and Regeneration,,,https://inflammregen.biomedcentral.com/society,,,,https://www.wikidata.org/wiki/Q27723951
"[""1758-678X"", ""1758-6798""]",Nature climate change,,https://www.nature.com/nclimate/for-authors,https://www.nature.com/nclimate/about/editors,https://www.facebook.com/NatureClimateChange/,https://www.nature.com/nclimate/,,,,,,,,https://twitter.com/natureclimate,https://www.wikidata.org/wiki/Q1970247
"[""1594-0667"", ""1720-8319""]",Aging Clinical and Experimental Research,,https://www.springer.com/journal/40520/submission-guidelines,https://www.springer.com/journal/40520/editors,,https://www.springer.com/journal/40520,,,,,,,,,https://www.wikidata.org/wiki/Q15754191
"[""1476-5446"", ""1462-0049""]",Evidence-based dentistry,,,https://www.nature.com/ebd/about/editorialboard,,https://www.nature.com/ebd/,,,,,,,,,https://www.wikidata.org/wiki/Q27720817
"[""1005-1031"", ""1993-0445"", ""1000-4424""]",Gao-xiao yingyong shuxue xuebao,Applied Mathematics-A Journal of Chinese Universities,https://www.springer.com/journal/11766/submission-guidelines,https://www.springer.com/journal/11766/editors,,https://www.springer.com/journal/11766,,,,,,,,,https://www.wikidata.org/wiki/Q15757211
"[""1476-5551"", ""0887-6924""]",Leukemia,,https://www.nature.com/leu/authors-and-referees/gta,https://www.nature.com/leu/editors/editorial-board,,https://www.nature.com/leu/,,,,,,,,,https://www.wikidata.org/wiki/Q6534498
"[""1476-5403"", ""1350-9047""]",Cell death and differentiation,,https://www.nature.com/cdd/authors-and-referees/gta,https://www.nature.com/cdd/editors/editorial-board,,https://www.nature.com/cdd/,,,,,,,,,https://www.wikidata.org/wiki/Q2943974
"[""1479-7364"", ""1473-9542""]",Human genomics,,https://humgenomics.biomedcentral.com/submission-guidelines,https://humgenomics.biomedcentral.com/about/editorial-board,,https://humgenomics.biomedcentral.com/,,,,,,,,,https://www.wikidata.org/wiki/Q26842690
"[""2662-8449""]",Nature Reviews Methods Primers,,,,,https://www.nature.com/nrmp/,,,,,,,,,
"[""1432-2307"", ""0945-6317""]",Virchows Archiv,,https://www.springer.com/journal/428/submission-guidelines,https://www.springer.com/journal/428/editors,,https://www.springer.com/journal/428,,,,,,,,,https://www.wikidata.org/wiki/Q19059548
"[""2057-3995""]",npj regenerative medicine,,https://www.nature.com/npjregenmed/authors-and-referees,https://www.nature.com/npjregenmed/about/editors,,https://www.nature.com/npjregenmed/,,,,,,,,,https://www.wikidata.org/wiki/Q50815323
"[""2251-7316"", ""2228-7566""]",Journal of global entrepreneurship research,,https://www.springer.com/journal/40497/submission-guidelines,https://www.springer.com/journal/40497/editors,,https://www.springer.com/journal/40497,,,,,,,,,https://www.wikidata.org/wiki/Q50807238
"[""1530-0285"", ""0893-3952""]",Modern pathology,,https://www.nature.com/modpathol/authors-and-referees,https://www.nature.com/modpathol/editors,https://www.facebook.com/USCAPModPath/,https://www.nature.com/modpathol/,,Zhejiang University,Zhejiang University Press,United States & Canadian Academy of Pathology,http://www.zju.edu.cn/,http://www.zjujournals.com,https://uscap.org,https://twitter.com/modernpathology,https://www.wikidata.org/wiki/Q15724578
"[""0100-8404"", ""1806-9959""]",Revista Brasileira de Botânica,Brazilian Journal of Botany,https://www.springer.com/journal/40415/submission-guidelines,https://www.springer.com/journal/40415/editors,,https://www.springer.com/journal/40415,,,,,,,,,https://www.wikidata.org/wiki/Q27721675
"[""2662-1355""]",Nature food,,,,,https://www.nature.com/natfood/,,,,,,,,,https://www.wikidata.org/wiki/Q96319265
"[""1355-008X"", ""1559-0100""]",Endocrine,,https://www.springer.com/journal/12020/submission-guidelines,https://www.springer.com/journal/12020/editors,,https://www.springer.com/journal/12020,,,,,,,,,https://www.wikidata.org/wiki/Q15757048
"[""2397-4621""]",npj flexible electronics,,https://www.nature.com/npjflexelectron/authors-and-referees,https://www.nature.com/npjflexelectron/about/editors,,https://www.nature.com/npjflexelectron/,,,,,,,,,https://www.wikidata.org/wiki/Q50817396
"[""2288-1220"", ""2287-8327""]",Journal of ecology and environment,,https://jecoenv.biomedcentral.com/submission-guidelines,https://jecoenv.biomedcentral.com/about/editorial-board,,https://jecoenv.biomedcentral.com/,,Ecological Society of Korea,,,http://www.ecosk.org/,,,,https://www.wikidata.org/wiki/Q27726423
"[""1748-3395"", ""1748-3387""]",Nature nanotechnology,,,,,https://www.nature.com/nnano/,,,,,,,,,https://www.wikidata.org/wiki/Q920399
"[""2167-4833""]",Current physical medicine and rehabilitation reports,,https://www.springer.com/journal/40141/submission-guidelines,https://www.springer.com/journal/40141/editors,,https://www.springer.com/journal/40141,,,,,,,,,https://www.wikidata.org/wiki/Q27725243
"[""1476-5608"", ""1365-7852""]",Prostate cancer and prostatic diseases,,https://www.nature.com/pcan/authors-and-referees/guide-to-authors,https://www.nature.com/pcan/editors/editorial-board,,https://www.nature.com/pcan/,,,,,,,,,https://www.wikidata.org/wiki/Q2108326
"[""1545-9985"", ""1545-9993""]",Nature structural & molecular biology,,https://www.nature.com/nsmb/for-authors,https://www.nature.com/nsmb/about/editors,,https://www.nature.com/nsmb/,,,,,,,,https://twitter.com/naturesmb,https://www.wikidata.org/wiki/Q1071739
"[""0028-0836"", ""1476-4687""]",Nature,,,,,https://www.nature.com/,,,,,,,,,https://www.wikidata.org/wiki/Q180445
"[""1546-1696"", ""1087-0156""]",Nature biotechnology,,,,,https://www.nature.com/nbt/,,,,,,,,,https://www.wikidata.org/wiki/Q1893837
"[""2192-8754"", ""1436-9095""]",Wasser und Abfall,,"",https://www.springer.com/journal/35152/editors,,https://www.springer.com/journal/35152,,"Bundes der Ingenieure für Wasserwirtschaft, Abfallwirtschaft und Kulturbau e. V.",,,https://bwk-bund.de/,,,,https://www.wikidata.org/wiki/Q15853709
"[""2057-3960""]",npj computational materials,,,,,https://www.nature.com/npjcompumats/,,,,,,,,,https://www.wikidata.org/wiki/Q50815324
"[""2092-6413"", ""1226-3613""]",Experimental and Molecular Medicine,,,https://www.nature.com/emm/editors/editorial-board,,https://www.nature.com/emm/,,,,,,,,,https://www.wikidata.org/wiki/Q15758292
"[""2041-1723""]",Nature communications,,https://www.nature.com/ncomms/submit/guide-to-authors,,,https://www.nature.com/ncomms/,,,,,,,,,https://www.wikidata.org/wiki/Q573880
"[""2374-4677""]",NPJ breast cancer,,,,,https://www.nature.com/npjbcancer/,,,,,,,,,https://www.wikidata.org/wiki/Q27727120
"[""2056-6387""]",npj quantum information,,,,,https://www.nature.com/npjqi/,,,,,,,,,https://www.wikidata.org/wiki/Q30644766
"[""1752-0894"", ""1752-0908""]",Nature geoscience,,https://www.nature.com/ngeo/for-authors,https://www.nature.com/ngeo/about/editors,,https://www.nature.com/ngeo/,,,,,,,,https://twitter.com/naturegeosci,https://www.wikidata.org/wiki/Q1337483
"[""2520-1131""]",Nature electronics,,https://www.nature.com/natelectron/info,https://www.nature.com/natelectron/about/editors,,https://www.nature.com/natelectron/,,,,,,,,https://twitter.com/natureelectron,https://www.wikidata.org/wiki/Q47149646
"[""1471-2148""]",BMC evolutionary biology,,https://bmcecolevol.biomedcentral.com/submission-guidelines,https://bmcecolevol.biomedcentral.com/about/editorial-board,,https://bmcecolevol.biomedcentral.com/,,,,,,,,,https://www.wikidata.org/wiki/Q13418959
"[""2520-1158""]",Nature Catalysis,,https://www.nature.com/natcatal/info/gta,,,https://www.nature.com/natcatal/,,,,,,,,,https://www.wikidata.org/wiki/Q87347989
"[""2158-3188""]",Translational psychiatry,,,https://www.nature.com/tp/editors/editorial-board,,https://www.nature.com/tp/,,,,,,,,,https://www.wikidata.org/wiki/Q15716636
"[""2334-265X""]",npj schizophrenia,,https://www.nature.com/npjschz/authors-and-referees,https://www.nature.com/npjschz/about/editors,,https://www.nature.com/npjschz/,,,,,,,,,https://www.wikidata.org/wiki/Q27726482
"[""2730-6283"", ""2730-6275""]",Biopharma Dealmakers,,"",https://www.nature.com/biopharmdeal/team,,https://www.nature.com/biopharmdeal/,,,,,,,,https://twitter.com/bpdealmakers,
"[""1759-5029"", ""1759-5037""]",Nature reviews,Nature Reviews Endocrinology,,,,https://www.nature.com/nrendo/,,,,,,,,,https://www.wikidata.org/wiki/Q2079257
"[""2095-4700"", ""2095-6231""]",Bone Research,,https://www.nature.com/boneres/authors-and-referees,https://www.nature.com/boneres/about/editorial-board,,https://www.nature.com/boneres/,,"West China School of Stomatology, Sichuan University",,,http://www.hxkq.org/,,,,https://www.wikidata.org/wiki/Q26842189
"[""1740-1526"", ""1740-1534""]",Nature reviews,Nature Reviews Microbiology,,,,https://www.nature.com/nrmicro/,,,,,,,,,https://www.wikidata.org/wiki/Q1071797
"[""2055-0278""]",Nature plants,,https://www.nature.com/nplants/info/gta,,,https://www.nature.com/nplants/,,,,,,,,,https://www.wikidata.org/wiki/Q27726299
"[""1471-0072"", ""1471-0080""]",Nature reviews,Nature Reviews Molecular Cell Biology,,,,https://www.nature.com/nrm/,,,,,,,,,https://www.wikidata.org/wiki/Q1573120
"[""1671-4083"", ""1745-7254""]",Acta pharmacologica Sinica,,https://www.nature.com/aps/authors-and-referees,https://www.nature.com/aps/about/editorial-board,,https://www.nature.com/aps/,,"Shanghai Institute of Materia Medica (SIMM), Chinese Academy of Sciences",,,http://english.simm.cas.cn/,,,,https://www.wikidata.org/wiki/Q15749885
"[""1759-5002"", ""1759-5010""]",Nature reviews,Nature Reviews Cardiology,,,,https://www.nature.com/nrcardio/,,,,,,,,,https://www.wikidata.org/wiki/Q2108444
"[""2730-6151""]",ISME Communications,,https://www.nature.com/ismecomms/authors-and-referees/gta,,,https://www.nature.com/ismecomms/,,,,,,,,,
"[""0743-8346"", ""1476-5543""]",Journal of perinatology,,https://www.nature.com/jp/authors-and-referees,https://www.nature.com/jp/editors,,https://www.nature.com/jp/,,,,,,,,https://twitter.com/jperinatology,https://www.wikidata.org/wiki/Q18626659
"[""2661-8001""]",npj Urban Sustainability,,https://www.nature.com/npjurbansustain/authors-and-referees,https://www.nature.com/npjurbansustain/about/editors,,https://www.nature.com/npjurbansustain/,,,,,,,,,https://www.wikidata.org/wiki/Q96720001
"[""2397-4648""]",npj quantum materials,,https://www.nature.com/npjquantmats/authors-and-referees,,,https://www.nature.com/npjquantmats/,,,,,,,,,https://www.wikidata.org/wiki/Q50817395
"[""1560-8115"", ""2008-2231""]",Daru,DARU Journal of Pharmaceutical Sciences,https://www.springer.com/journal/40199/submission-guidelines,https://www.springer.com/journal/40199/editors,,https://www.springer.com/journal/40199,,,,,,,,,https://www.wikidata.org/wiki/Q5204310
"[""1759-4812"", ""1759-4820""]",Nature reviews,Nature Reviews Urology,,,,https://www.nature.com/nrurol/,,,,,,,,,https://www.wikidata.org/wiki/Q2079265
"[""2192-8770"", ""0944-3223"", ""1616-0584""]",Bank-Magazin,Bankmagazin,,https://www.springer.com/journal/35127/editors,,https://www.springer.com/journal/35127,,,,,,,,,https://www.wikidata.org/wiki/Q96706962
"[""1759-5053"", ""1759-5045""]",Nature reviews,Nature Reviews Gastroenterology & Hepatology,,,,https://www.nature.com/nrgastro/,,,,,,,,,https://www.wikidata.org/wiki/Q2108255
"[""2373-8057""]",NPJ Parkinson's disease,,https://www.nature.com/npjparkd/authors-and-referees,https://www.nature.com/npjparkd/about/editors,,https://www.nature.com/npjparkd/,,The Parkinson's Foundation,,,http://parkinson.org,,,,https://www.wikidata.org/wiki/Q27727151
"[""2397-334X""]",Nature ecology & evolution,,https://www.nature.com/natecolevol/info/gta,,,https://www.nature.com/natecolevol/,,,,,,,,,https://www.wikidata.org/wiki/Q39049712
"[""0019-5480"", ""0973-1458"", ""0974-9845""]",Indian Journal of Physics and Proceedings of the Indian Association for the Cultivation of Science,Indian Journal of Physics,https://www.springer.com/journal/12648/submission-guidelines,https://www.springer.com/journal/12648/editors,,https://www.springer.com/journal/12648,,,,,,,,,https://www.wikidata.org/wiki/Q28126659
"[""2662-138X""]",Nature reviews,Nature Reviews Earth & Environment,,,,https://www.nature.com/natrevearthenviron/,,,,,,,,,https://www.wikidata.org/wiki/Q96717806
"[""2397-7132""]",npj 2D materials and applications,,,,,https://www.nature.com/npj2dmaterials/,,,,,,,,,https://www.wikidata.org/wiki/Q50817394
"[""2041-4889""]",Cell death and disease,,https://www.nature.com/cddis/authors-and-referees,https://www.nature.com/cddis/editors,,https://www.nature.com/cddis/,,,,,,,,,https://www.wikidata.org/wiki/Q2197222
"[""2056-7189""]",npj systems biology and applications,,,,,https://www.nature.com/npjsba/,,,,,,,,,https://www.wikidata.org/wiki/Q27727264
"[""1476-5462"", ""0969-7128""]",Gene therapy,,https://www.nature.com/gt/authors-and-referees/gta,https://www.nature.com/gt/editors/editorial-board,,https://www.nature.com/gt/,,,,,,,,,https://www.wikidata.org/wiki/Q15763095
"[""2192-8762"", ""0043-0978""]",Wasserwirtschaft,,,https://www.springer.com/journal/35147/editors,,https://www.springer.com/journal/35147,,,,,,,,,https://www.wikidata.org/wiki/Q1749942
"[""1348-4214"", ""0916-9636""]",Hypertension research,,https://www.nature.com/hr/authors-and-referees,https://www.nature.com/hr/editors,,https://www.nature.com/hr/,,Japanese Society of Hypertension,,,http://www.jpnsh.jp/index.html,,,,https://www.wikidata.org/wiki/Q15762136